dg_id,dg_name_x,dg_state,SideEffect-ID,Freq-No,SideEffect,indication-ID,indication_name,Unique_Drugs_Count
DB00006,Bivalirudin,solid,C0008031,0.023,Chest pain,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0008031,0.023,Chest pain,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0008031,0.034,Chest pain,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0008031,0.037,Chest pain,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0008031,0.001,Chest pain,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0009450,,Infection,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0009492,0.001,Compartment syndrome,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0009676,,Confusional state,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0009676,,Feeling abnormal,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0009782,0.001,Connective tissue disorder,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0009938,0.001,Contusion,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0010072,0.001,Coronary artery thrombosis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013395,0.0462749,Dyspepsia,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013395,0.0516039,Dyspepsia,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013404,0.001,Dyspnoea,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013491,1e-06,Ecchymosis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013491,0.037,Ecchymosis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013491,0.058,Ecchymosis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013491,0.06,Ecchymosis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0013491,0.001,Ecchymosis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0014591,1.2e-05,Epistaxis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0014591,0.007,Epistaxis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0014591,0.014,Epistaxis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0014591,0.019,Epistaxis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0014591,0.001,Epistaxis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0015230,0.001,Rash,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0015230,0.001,Dermatitis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0015397,0.001,Eye disorder,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0015402,0.001,Eye haemorrhage,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0015469,,VIIth nerve paralysis,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C0019080,Hemorrhage,3.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C0027051,Myocardial Infarction,3.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C0040053,Thrombosis,1.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C0272285,Heparin-induced thrombocytopenia,1.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C0948089,Acute Coronary Syndrome,2.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C1536220,ST segment elevation myocardial infarction,2.0
DB00006,Bivalirudin,solid,C0015967,0.005,Body temperature increased,C3160769,Major bleed,1.0
DB00006,Bivalirudin,solid,C0015967,0.01,Body temperature increased,C0002965,"Angina, Unstable",2.0
DB00006,Bivalirudin,solid,C0015967,0.01,Body temperature increased,C0019080,Hemorrhage,3.0
